EnrollmentID,StudentID,CourseID,SemesterID,FacultyID,EnrollmentDate,EnrollmentStatus,FinalMark,LetterGrade,GradePoint,AttendancePercentage,PassedStatus,Academic Performance Category,Attendance Risk Level
E000233,STU0009,C064,S10,F039,2026-01-13,Completed,63.8,B,3.0,94.5,Passed,Good,Low Risk
E000234,STU0009,C068,S10,F028,2026-01-12,Completed,91.7,A+,4.0,84.3,Passed,Excellent,Low Risk
E000235,STU0009,C040,S10,F039,2026-01-04,Completed,54.2,C+,2.5,69.5,Passed,Satisfactory,Moderate Risk
E000236,STU0009,C040,S05,F050,2024-05-21,Enrolled,62.8,B,3.0,88.7,Passed,Good,Low Risk
E000237,STU0009,C068,S05,F028,2024-05-11,Completed,76.8,A,3.75,75.5,Passed,Excellent,Low Risk
E000238,STU0009,C064,S05,F050,2024-05-13,Completed,79.2,A,3.75,83.2,Passed,Excellent,Low Risk
E000239,STU0009,C069,S05,F028,2024-05-10,Completed,90.4,A+,4.0,85.9,Passed,Excellent,Low Risk
E000240,STU0010,C024,S11,F047,2026-05-18,Completed,79.2,A,3.75,80.6,Passed,Excellent,Low Risk
E000241,STU0010,C043,S11,F040,2026-05-13,Enrolled,91.0,A+,4.0,74.0,Passed,Excellent,Moderate Risk
E000242,STU0010,C012,S11,F007,2026-05-07,Withdrawn,61.4,B,3.0,94.7,Passed,Good,Low Risk
E000243,STU0010,C022,S11,F036,2026-05-06,Enrolled,68.6,B+,3.25,64.6,Passed,Good,Moderate Risk
E000244,STU0010,C066,S11,F040,2026-05-02,Completed,81.8,A+,4.0,77.0,Passed,Excellent,Low Risk
E000245,STU0010,C043,S06,F007,2024-09-16,Enrolled,66.3,B+,3.25,74.7,Passed,Good,Low Risk
E000246,STU0010,C054,S06,F007,2024-09-03,Enrolled,70.7,A-,3.5,91.5,Passed,Good,Low Risk
E000247,STU0010,C024,S06,F049,2024-09-14,Completed,46.3,C,2.25,86.8,Passed,Satisfactory,Low Risk
E000248,STU0010,C061,S06,F049,2024-09-20,Enrolled,87.0,A+,4.0,82.2,Passed,Excellent,Low Risk
E000249,STU0010,C066,S01,F006,2023-01-04,Completed,89.1,A+,4.0,73.7,Passed,Excellent,Moderate Risk
E000250,STU0010,C022,S01,F040,2023-01-18,Completed,74.2,A-,3.5,97.3,Passed,Excellent,Low Risk
E000251,STU0010,C024,S01,F006,2023-01-08,Completed,89.2,A+,4.0,85.2,Passed,Excellent,Low Risk
E000252,STU0010,C066,S07,F040,2025-01-07,Completed,77.6,A,3.75,67.7,Passed,Excellent,Moderate Risk
E000253,STU0010,C024,S07,F049,2025-01-04,Completed,80.8,A+,4.0,99.1,Passed,Excellent,Low Risk
E000254,STU0010,C061,S07,F036,2025-01-21,Completed,86.2,A+,4.0,91.7,Passed,Excellent,Low Risk
E000255,STU0010,C054,S07,F036,2025-01-04,Withdrawn,61.4,B,3.0,64.3,Passed,Good,Moderate Risk
E000256,STU0010,C024,S08,F033,2025-05-05,Completed,80.3,A+,4.0,72.1,Passed,Excellent,Moderate Risk
E000257,STU0010,C022,S08,F040,2025-05-04,Completed,69.1,B+,3.25,93.2,Passed,Good,Low Risk
E000258,STU0010,C043,S08,F040,2025-05-09,Completed,83.3,A+,4.0,64.4,Passed,Excellent,Moderate Risk
E000259,STU0010,C061,S08,F033,2025-05-04,Completed,67.9,B+,3.25,74.3,Passed,Good,Low Risk
E000260,STU0010,C066,S08,F003,2025-05-09,Completed,64.2,B,3.0,90.8,Passed,Good,Low Risk
E000261,STU0010,C043,S10,F019,2026-01-15,Completed,63.0,B,3.0,89.8,Passed,Good,Low Risk
E000262,STU0010,C012,S10,F019,2026-01-01,Completed,67.7,B+,3.25,95.0,Passed,Good,Low Risk
E000263,STU0010,C061,S10,F040,2026-01-16,Completed,73.1,A-,3.5,73.5,Passed,Good,Moderate Risk
E000264,STU0010,C024,S10,F007,2026-01-06,Completed,64.1,B,3.0,77.3,Passed,Good,Low Risk
E000265,STU0010,C061,S05,F006,2024-05-14,Enrolled,85.3,A+,4.0,85.2,Passed,Excellent,Low Risk
E000266,STU0010,C066,S05,F049,2024-05-11,Completed,59.9,B-,2.75,100.0,Passed,Good,Low Risk
E000267,STU0010,C024,S05,F019,2024-05-02,Completed,66.9,B+,3.25,76.9,Passed,Good,Low Risk
E000268,STU0010,C022,S05,F036,2024-05-01,Enrolled,88.2,A+,4.0,89.8,Passed,Excellent,Low Risk
E000269,STU0010,C066,S03,F003,2023-09-04,Completed,84.1,A+,4.0,90.5,Passed,Excellent,Low Risk
E000270,STU0010,C024,S03,F007,2023-09-12,Enrolled,70.3,A-,3.5,91.7,Passed,Good,Low Risk
E000271,STU0010,C043,S03,F036,2023-09-13,Completed,64.3,B,3.0,71.4,Passed,Good,Moderate Risk
E000272,STU0010,C061,S03,F036,2023-09-02,Completed,80.2,A+,4.0,81.3,Passed,Excellent,Low Risk
E000273,STU0010,C061,S02,F033,2023-05-07,Completed,79.9,A,3.75,67.6,Passed,Excellent,Moderate Risk
E000274,STU0010,C054,S02,F006,2023-05-05,Enrolled,41.1,D,2.0,100.0,Passed,Satisfactory,Low Risk
E000275,STU0010,C022,S02,F019,2023-05-21,Completed,63.6,B,3.0,100.0,Passed,Good,Low Risk
E000276,STU0010,C066,S02,F006,2023-05-03,Completed,62.9,B,3.0,71.2,Passed,Good,Moderate Risk
E000277,STU0010,C024,S02,F007,2023-05-03,Completed,71.9,A-,3.5,76.4,Passed,Good,Low Risk
E000278,STU0011,C044,S08,F045,2025-05-06,Enrolled,70.3,A-,3.5,64.5,Passed,Good,Moderate Risk
E000279,STU0011,C045,S08,F043,2025-05-11,Enrolled,57.3,B-,2.75,98.1,Passed,Satisfactory,Low Risk
E000280,STU0011,C046,S08,F045,2025-05-19,Completed,71.0,A-,3.5,59.8,Passed,Good,Moderate Risk
E000281,STU0011,C047,S08,F020,2025-05-03,Completed,19.4,F,0.0,93.4,Failed,At Risk,Low Risk
E000282,STU0011,C013,S08,F023,2025-05-18,Completed,79.5,A,3.75,89.3,Passed,Excellent,Low Risk
E000283,STU0011,C044,S10,F020,2026-01-06,Completed,58.9,B-,2.75,79.1,Passed,Satisfactory,Low Risk
E000284,STU0011,C047,S10,F043,2026-01-12,Completed,84.2,A+,4.0,88.0,Passed,Excellent,Low Risk
E000285,STU0011,C021,S10,F023,2026-01-13,Enrolled,47.7,C,2.25,85.2,Passed,Satisfactory,Low Risk
E000286,STU0011,C046,S10,F023,2026-01-01,Enrolled,51.4,C+,2.5,65.4,Passed,Satisfactory,Moderate Risk
E000287,STU0011,C021,S04,F045,2024-01-08,Completed,84.7,A+,4.0,90.3,Passed,Excellent,Low Risk
E000288,STU0011,C020,S04,F035,2024-01-08,Completed,53.9,C+,2.5,75.3,Passed,Satisfactory,Low Risk
E000289,STU0011,C047,S04,F023,2024-01-10,Enrolled,83.2,A+,4.0,89.5,Passed,Excellent,Low Risk
E000290,STU0011,C046,S04,F001,2024-01-09,Completed,59.3,B-,2.75,96.6,Passed,Good,Low Risk
E000291,STU0011,C021,S11,F045,2026-05-09,Completed,44.1,D,2.0,71.1,Passed,Satisfactory,Moderate Risk
E000292,STU0011,C013,S11,F043,2026-05-17,Withdrawn,69.2,B+,3.25,89.8,Passed,Good,Low Risk
E000293,STU0011,C045,S11,F020,2026-05-16,Completed,87.6,A+,4.0,89.6,Passed,Excellent,Low Risk
E000294,STU0011,C046,S11,F043,2026-05-12,Enrolled,74.0,A-,3.5,75.7,Passed,Good,Low Risk
E000295,STU0011,C020,S11,F045,2026-05-08,Completed,74.1,A-,3.5,75.1,Passed,Excellent,Low Risk
E000296,STU0011,C047,S06,F043,2024-09-02,Completed,54.5,C+,2.5,86.5,Passed,Satisfactory,Low Risk
E000297,STU0011,C020,S06,F045,2024-09-13,Enrolled,87.8,A+,4.0,79.9,Passed,Excellent,Low Risk
E000298,STU0011,C044,S06,F035,2024-09-11,Completed,65.6,B+,3.25,81.4,Passed,Good,Low Risk
E000299,STU0011,C009,S06,F023,2024-09-03,Completed,68.7,B+,3.25,61.5,Passed,Good,Moderate Risk
E000300,STU0011,C047,S03,F045,2023-09-13,Completed,51.0,C+,2.5,86.5,Passed,Satisfactory,Low Risk
E000301,STU0011,C044,S03,F043,2023-09-02,Completed,61.0,B,3.0,74.1,Passed,Good,Low Risk
E000302,STU0011,C046,S03,F001,2023-09-01,Enrolled,77.5,A,3.75,93.8,Passed,Excellent,Low Risk
E000303,STU0011,C044,S07,F020,2025-01-19,Enrolled,65.8,B+,3.25,79.2,Passed,Good,Low Risk
E000304,STU0011,C046,S07,F045,2025-01-14,Completed,71.7,A-,3.5,83.0,Passed,Good,Low Risk
E000305,STU0011,C021,S07,F001,2025-01-18,Withdrawn,89.9,A+,4.0,62.4,Passed,Excellent,Moderate Risk
E000306,STU0011,C009,S01,F035,2023-01-19,Completed,84.3,A+,4.0,100.0,Passed,Excellent,Low Risk
E000307,STU0011,C021,S01,F001,2023-01-17,Completed,37.7,F,0.0,91.0,Failed,At Risk,Low Risk
E000308,STU0011,C046,S01,F020,2023-01-11,Enrolled,69.9,B+,3.25,100.0,Passed,Good,Low Risk
E000309,STU0011,C013,S01,F043,2023-01-15,Enrolled,56.9,B-,2.75,59.9,Passed,Satisfactory,Moderate Risk
E000310,STU0011,C020,S05,F023,2024-05-19,Withdrawn,60.6,B,3.0,89.2,Passed,Good,Low Risk
E000311,STU0011,C047,S05,F023,2024-05-07,Completed,46.3,C,2.25,100.0,Passed,Satisfactory,Low Risk
E000312,STU0011,C013,S05,F020,2024-05-18,Enrolled,64.6,B,3.0,91.3,Passed,Good,Low Risk
E000313,STU0011,C021,S09,F020,2025-09-11,Completed,78.2,A,3.75,79.1,Passed,Excellent,Low Risk
E000314,STU0011,C020,S09,F035,2025-09-13,Withdrawn,44.8,D,2.0,65.0,Passed,Satisfactory,Moderate Risk
E000315,STU0011,C045,S09,F023,2025-09-21,Enrolled,60.8,B,3.0,69.4,Passed,Good,Moderate Risk
E000316,STU0011,C047,S09,F035,2025-09-15,Completed,65.5,B+,3.25,87.4,Passed,Good,Low Risk
E000317,STU0012,C049,S05,F037,2024-05-14,Completed,41.5,D,2.0,87.4,Passed,Satisfactory,Low Risk
E000318,STU0012,C042,S05,F037,2024-05-04,Completed,67.5,B+,3.25,95.5,Passed,Good,Low Risk
E000319,STU0012,C015,S05,F034,2024-05-06,Enrolled,78.1,A,3.75,88.4,Passed,Excellent,Low Risk
E000320,STU0012,C030,S05,F038,2024-05-09,Withdrawn,86.8,A+,4.0,90.8,Passed,Excellent,Low Risk
E000321,STU0012,C051,S05,F037,2024-05-12,Completed,76.5,A,3.75,83.5,Passed,Excellent,Low Risk
E000322,STU0012,C015,S03,F037,2023-09-21,Completed,77.4,A,3.75,78.6,Passed,Excellent,Low Risk
E000323,STU0012,C049,S03,F037,2023-09-01,Completed,68.4,B+,3.25,89.4,Passed,Good,Low Risk
E000324,STU0012,C030,S03,F034,2023-09-16,Completed,71.1,A-,3.5,100.0,Passed,Good,Low Risk
E000325,STU0012,C027,S03,F038,2023-09-21,Completed,64.8,B,3.0,85.3,Passed,Good,Low Risk
E000326,STU0012,C042,S03,F038,2023-09-16,Enrolled,79.2,A,3.75,100.0,Passed,Excellent,Low Risk
E000327,STU0012,C030,S09,F034,2025-09-03,Completed,66.0,B+,3.25,93.8,Passed,Good,Low Risk
E000328,STU0012,C036,S09,F034,2025-09-04,Completed,44.7,D,2.0,83.2,Passed,Satisfactory,Low Risk
E000329,STU0012,C056,S09,F037,2025-09-06,Completed,58.6,B-,2.75,88.2,Passed,Satisfactory,Low Risk
E000330,STU0012,C051,S09,F038,2025-09-11,Completed,59.3,B-,2.75,89.1,Passed,Good,Low Risk
E000331,STU0012,C027,S09,F038,2025-09-05,Completed,67.5,B+,3.25,100.0,Passed,Good,Low Risk
E000332,STU0012,C027,S11,F038,2026-05-02,Completed,86.5,A+,4.0,88.5,Passed,Excellent,Low Risk
E000333,STU0012,C049,S11,F037,2026-05-20,Withdrawn,82.6,A+,4.0,74.4,Passed,Excellent,Low Risk
E000334,STU0012,C042,S11,F034,2026-05-14,Completed,83.2,A+,4.0,90.7,Passed,Excellent,Low Risk
E000335,STU0012,C048,S11,F034,2026-05-03,Enrolled,63.8,B,3.0,77.5,Passed,Good,Low Risk
E000336,STU0012,C048,S07,F038,2025-01-12,Completed,77.2,A,3.75,84.5,Passed,Excellent,Low Risk
E000337,STU0012,C027,S07,F038,2025-01-21,Completed,51.3,C+,2.5,74.4,Passed,Satisfactory,Low Risk
E000338,STU0012,C049,S07,F038,2025-01-21,Withdrawn,44.6,D,2.0,86.9,Passed,Satisfactory,Low Risk
E000339,STU0012,C056,S07,F034,2025-01-12,Completed,40.0,D,2.0,89.0,Passed,Satisfactory,Low Risk
E000340,STU0012,C030,S10,F038,2026-01-12,Enrolled,77.0,A,3.75,79.6,Passed,Excellent,Low Risk
E000341,STU0012,C027,S10,F037,2026-01-07,Completed,71.8,A-,3.5,91.9,Passed,Good,Low Risk
E000342,STU0012,C048,S10,F038,2026-01-03,Completed,60.4,B,3.0,83.6,Passed,Good,Low Risk
E000343,STU0012,C015,S10,F038,2026-01-02,Completed,55.7,B-,2.75,96.0,Passed,Satisfactory,Low Risk
E000344,STU0012,C056,S04,F034,2024-01-14,Completed,80.9,A+,4.0,93.6,Passed,Excellent,Low Risk
E000345,STU0012,C030,S04,F037,2024-01-20,Completed,65.3,B+,3.25,87.2,Passed,Good,Low Risk
E000346,STU0012,C049,S04,F038,2024-01-07,Completed,61.3,B,3.0,79.0,Passed,Good,Low Risk
E000347,STU0012,C051,S04,F034,2024-01-08,Completed,57.5,B-,2.75,100.0,Passed,Satisfactory,Low Risk
E000348,STU0012,C036,S04,F038,2024-01-07,Completed,76.7,A,3.75,64.2,Passed,Excellent,Moderate Risk
E000349,STU0012,C042,S01,F034,2023-01-21,Completed,94.8,A+,4.0,72.5,Passed,Excellent,Moderate Risk
E000350,STU0012,C049,S01,F037,2023-01-04,Withdrawn,59.3,B-,2.75,79.1,Passed,Good,Low Risk
E000351,STU0012,C036,S01,F034,2023-01-12,Completed,59.7,B-,2.75,74.8,Passed,Good,Low Risk
E000352,STU0012,C027,S01,F034,2023-01-13,Completed,53.8,C+,2.5,84.9,Passed,Satisfactory,Low Risk
E000353,STU0012,C015,S02,F038,2023-05-21,Completed,69.4,B+,3.25,92.7,Passed,Good,Low Risk
E000354,STU0012,C056,S02,F037,2023-05-20,Completed,49.9,C,2.25,80.4,Passed,Satisfactory,Low Risk
E000355,STU0012,C030,S02,F037,2023-05-07,Completed,63.9,B,3.0,91.7,Passed,Good,Low Risk
E000356,STU0012,C042,S02,F037,2023-05-12,Enrolled,76.8,A,3.75,76.5,Passed,Excellent,Low Risk
E000357,STU0012,C027,S08,F034,2025-05-19,Withdrawn,57.6,B-,2.75,75.6,Passed,Satisfactory,Low Risk
E000358,STU0012,C036,S08,F034,2025-05-04,Completed,55.5,B-,2.75,93.2,Passed,Satisfactory,Low Risk
E000359,STU0012,C015,S08,F038,2025-05-07,Withdrawn,63.9,B,3.0,100.0,Passed,Good,Low Risk
E000360,STU0012,C030,S08,F038,2025-05-05,Completed,68.9,B+,3.25,72.4,Passed,Good,Moderate Risk
E000361,STU0012,C048,S08,F034,2025-05-06,Completed,68.1,B+,3.25,87.7,Passed,Good,Low Risk
E000362,STU0013,C040,S01,F050,2023-01-09,Completed,83.1,A+,4.0,86.5,Passed,Excellent,Low Risk
E000363,STU0013,C064,S01,F039,2023-01-15,Completed,84.6,A+,4.0,82.4,Passed,Excellent,Low Risk
E000364,STU0013,C068,S01,F050,2023-01-11,Completed,86.7,A+,4.0,81.7,Passed,Excellent,Low Risk
E000365,STU0013,C069,S01,F039,2023-01-05,Completed,66.0,B+,3.25,66.2,Passed,Good,Moderate Risk
E000366,STU0013,C040,S03,F050,2023-09-02,Withdrawn,58.5,B-,2.75,82.7,Passed,Satisfactory,Low Risk
E000367,STU0013,C064,S03,F028,2023-09-07,Completed,56.2,B-,2.75,89.1,Passed,Satisfactory,Low Risk
E000368,STU0013,C069,S03,F039,2023-09-19,Completed,49.2,C,2.25,69.6,Passed,Satisfactory,Moderate Risk
E000369,STU0013,C068,S03,F050,2023-09-07,Completed,76.1,A,3.75,81.5,Passed,Excellent,Low Risk
E000370,STU0013,C068,S02,F050,2023-05-04,Completed,95.1,A+,4.0,93.1,Passed,Excellent,Low Risk
E000371,STU0013,C040,S02,F027,2023-05-06,Completed,53.8,C+,2.5,62.9,Passed,Satisfactory,Moderate Risk
E000372,STU0013,C069,S02,F028,2023-05-18,Completed,58.4,B-,2.75,68.9,Passed,Satisfactory,Moderate Risk
E000373,STU0013,C040,S10,F050,2026-01-17,Completed,34.4,F,0.0,78.1,Failed,At Risk,Low Risk
E000374,STU0013,C069,S10,F050,2026-01-02,Completed,63.8,B,3.0,78.6,Passed,Good,Low Risk
E000375,STU0013,C064,S10,F027,2026-01-04,Completed,75.8,A,3.75,88.7,Passed,Excellent,Low Risk
E000376,STU0013,C068,S10,F050,2026-01-15,Enrolled,73.6,A-,3.5,96.0,Passed,Good,Low Risk
E000377,STU0013,C068,S07,F039,2025-01-04,Completed,74.9,A-,3.5,76.9,Passed,Excellent,Low Risk
E000378,STU0013,C069,S07,F028,2025-01-17,Completed,63.7,B,3.0,86.5,Passed,Good,Low Risk
E000379,STU0013,C040,S07,F050,2025-01-09,Completed,67.9,B+,3.25,80.8,Passed,Good,Low Risk
E000380,STU0013,C064,S07,F050,2025-01-08,Enrolled,66.2,B+,3.25,91.5,Passed,Good,Low Risk
E000381,STU0013,C068,S05,F050,2024-05-11,Completed,57.6,B-,2.75,72.9,Passed,Satisfactory,Moderate Risk
E000382,STU0013,C069,S05,F050,2024-05-10,Completed,81.0,A+,4.0,91.7,Passed,Excellent,Low Risk
E000383,STU0013,C064,S05,F027,2024-05-02,Completed,88.4,A+,4.0,77.1,Passed,Excellent,Low Risk
E000384,STU0013,C040,S05,F028,2024-05-14,Completed,67.4,B+,3.25,73.9,Passed,Good,Moderate Risk
E000385,STU0013,C064,S08,F027,2025-05-07,Enrolled,89.5,A+,4.0,77.6,Passed,Excellent,Low Risk
E000386,STU0013,C068,S08,F039,2025-05-07,Enrolled,54.2,C+,2.5,85.6,Passed,Satisfactory,Low Risk
E000387,STU0013,C069,S08,F050,2025-05-20,Enrolled,69.5,B+,3.25,77.8,Passed,Good,Low Risk
E000388,STU0013,C064,S06,F027,2024-09-11,Completed,62.7,B,3.0,81.4,Passed,Good,Low Risk
E000389,STU0013,C040,S06,F027,2024-09-14,Completed,75.9,A,3.75,90.8,Passed,Excellent,Low Risk
E000390,STU0013,C069,S06,F039,2024-09-12,Withdrawn,65.5,B+,3.25,75.2,Passed,Good,Low Risk
E000391,STU0013,C069,S11,F039,2026-05-18,Completed,53.5,C+,2.5,96.8,Passed,Satisfactory,Low Risk
E000392,STU0013,C068,S11,F028,2026-05-15,Completed,84.7,A+,4.0,84.1,Passed,Excellent,Low Risk
E000393,STU0013,C064,S11,F028,2026-05-11,Completed,66.1,B+,3.25,100.0,Passed,Good,Low Risk
E000394,STU0013,C040,S11,F039,2026-05-19,Completed,83.0,A+,4.0,98.3,Passed,Excellent,Low Risk
E000395,STU0014,C040,S06,F039,2024-09-12,Completed,69.4,B+,3.25,81.4,Passed,Good,Low Risk
E000396,STU0014,C068,S06,F050,2024-09-04,Enrolled,75.0,A,3.75,100.0,Passed,Excellent,Low Risk
E000397,STU0014,C069,S06,F039,2024-09-21,Completed,58.9,B-,2.75,79.9,Passed,Satisfactory,Low Risk
E000398,STU0014,C064,S06,F039,2024-09-09,Completed,92.0,A+,4.0,81.5,Passed,Excellent,Low Risk
E000399,STU0014,C064,S02,F028,2023-05-05,Completed,54.0,C+,2.5,69.3,Passed,Satisfactory,Moderate Risk
E000400,STU0014,C068,S02,F039,2023-05-06,Enrolled,76.2,A,3.75,94.2,Passed,Excellent,Low Risk
E000401,STU0014,C069,S02,F050,2023-05-17,Completed,87.9,A+,4.0,57.8,Passed,Excellent,High Risk
E000402,STU0014,C040,S02,F050,2023-05-08,Completed,80.7,A+,4.0,59.1,Passed,Excellent,Moderate Risk
E000403,STU0014,C040,S04,F050,2024-01-02,Completed,38.6,F,0.0,84.2,Failed,At Risk,Low Risk
E000404,STU0014,C064,S04,F027,2024-01-17,Completed,49.9,C,2.25,80.8,Passed,Satisfactory,Low Risk
E000405,STU0014,C068,S04,F039,2024-01-21,Completed,61.0,B,3.0,75.3,Passed,Good,Low Risk
E000406,STU0014,C069,S03,F028,2023-09-09,Completed,89.7,A+,4.0,72.9,Passed,Excellent,Moderate Risk
E000407,STU0014,C064,S03,F039,2023-09-14,Completed,78.9,A,3.75,82.8,Passed,Excellent,Low Risk
E000408,STU0014,C040,S03,F039,2023-09-01,Completed,80.2,A+,4.0,83.7,Passed,Excellent,Low Risk
E000409,STU0014,C068,S03,F039,2023-09-10,Completed,71.9,A-,3.5,94.4,Passed,Good,Low Risk
E000410,STU0014,C040,S05,F039,2024-05-17,Completed,33.0,F,0.0,74.6,Failed,At Risk,Low Risk
E000411,STU0014,C068,S05,F050,2024-05-21,Completed,78.5,A,3.75,74.5,Passed,Excellent,Low Risk
E000412,STU0014,C069,S05,F039,2024-05-15,Withdrawn,64.1,B,3.0,100.0,Passed,Good,Low Risk
E000413,STU0014,C069,S08,F027,2025-05-09,Withdrawn,71.7,A-,3.5,72.1,Passed,Good,Moderate Risk
E000414,STU0014,C064,S08,F027,2025-05-20,Completed,71.0,A-,3.5,71.1,Passed,Good,Moderate Risk
E000415,STU0014,C040,S08,F027,2025-05-11,Completed,45.5,C,2.25,77.2,Passed,Satisfactory,Low Risk
E000416,STU0014,C040,S01,F027,2023-01-14,Enrolled,87.5,A+,4.0,91.5,Passed,Excellent,Low Risk
E000417,STU0014,C068,S01,F050,2023-01-08,Completed,55.5,B-,2.75,100.0,Passed,Satisfactory,Low Risk
E000418,STU0014,C069,S01,F027,2023-01-21,Enrolled,80.2,A+,4.0,82.8,Passed,Excellent,Low Risk
E000419,STU0014,C064,S01,F028,2023-01-04,Completed,64.1,B,3.0,73.3,Passed,Good,Moderate Risk
E000420,STU0015,C013,S01,F043,2023-01-06,Completed,48.0,C,2.25,78.5,Passed,Satisfactory,Low Risk
E000421,STU0015,C009,S01,F020,2023-01-15,Completed,77.3,A,3.75,100.0,Passed,Excellent,Low Risk
E000422,STU0015,C044,S01,F001,2023-01-17,Completed,80.9,A+,4.0,79.9,Passed,Excellent,Low Risk
E000423,STU0015,C047,S04,F035,2024-01-08,Completed,70.6,A-,3.5,72.5,Passed,Good,Moderate Risk
E000424,STU0015,C044,S04,F035,2024-01-03,Completed,80.2,A+,4.0,86.5,Passed,Excellent,Low Risk
E000425,STU0015,C013,S04,F035,2024-01-16,Completed,65.9,B+,3.25,89.8,Passed,Good,Low Risk
E000426,STU0015,C046,S04,F043,2024-01-17,Completed,65.0,B+,3.25,88.0,Passed,Good,Low Risk
E000427,STU0015,C009,S04,F035,2024-01-17,Enrolled,69.0,B+,3.25,100.0,Passed,Good,Low Risk
E000428,STU0015,C044,S03,F001,2023-09-18,Completed,64.7,B,3.0,83.0,Passed,Good,Low Risk
E000429,STU0015,C009,S03,F035,2023-09-15,Completed,74.9,A-,3.5,82.3,Passed,Excellent,Low Risk
E000430,STU0015,C021,S03,F020,2023-09-04,Withdrawn,75.3,A,3.75,60.8,Passed,Excellent,Moderate Risk
E000431,STU0015,C009,S02,F023,2023-05-10,Completed,62.4,B,3.0,78.7,Passed,Good,Low Risk
E000432,STU0015,C021,S02,F020,2023-05-01,Enrolled,73.8,A-,3.5,86.0,Passed,Good,Low Risk
E000433,STU0015,C047,S02,F020,2023-05-05,Withdrawn,68.5,B+,3.25,82.3,Passed,Good,Low Risk
E000434,STU0015,C013,S02,F043,2023-05-08,Completed,70.8,A-,3.5,91.5,Passed,Good,Low Risk
E000435,STU0015,C009,S09,F020,2025-09-16,Completed,48.7,C,2.25,83.5,Passed,Satisfactory,Low Risk
E000436,STU0015,C046,S09,F045,2025-09-17,Completed,90.3,A+,4.0,100.0,Passed,Excellent,Low Risk
E000437,STU0015,C047,S09,F023,2025-09-18,Completed,78.0,A,3.75,76.0,Passed,Excellent,Low Risk
E000438,STU0015,C047,S11,F023,2026-05-15,Completed,71.2,A-,3.5,61.8,Passed,Good,Moderate Risk
E000439,STU0015,C044,S11,F035,2026-05-01,Completed,68.3,B+,3.25,89.5,Passed,Good,Low Risk
E000440,STU0015,C045,S11,F035,2026-05-19,Enrolled,64.6,B,3.0,93.2,Passed,Good,Low Risk
E000441,STU0015,C046,S11,F001,2026-05-12,Enrolled,100.0,A+,4.0,83.7,Passed,Excellent,Low Risk
E000442,STU0015,C045,S06,F001,2024-09-09,Enrolled,49.7,C,2.25,98.4,Passed,Satisfactory,Low Risk
E000443,STU0015,C009,S06,F001,2024-09-18,Completed,70.5,A-,3.5,85.2,Passed,Good,Low Risk
E000444,STU0015,C044,S06,F001,2024-09-03,Completed,62.3,B,3.0,93.4,Passed,Good,Low Risk
E000445,STU0015,C047,S05,F001,2024-05-08,Completed,41.4,D,2.0,80.5,Passed,Satisfactory,Low Risk
E000446,STU0015,C020,S05,F001,2024-05-04,Completed,92.0,A+,4.0,91.2,Passed,Excellent,Low Risk
E000447,STU0015,C045,S05,F020,2024-05-07,Withdrawn,52.2,C+,2.5,89.0,Passed,Satisfactory,Low Risk
E000448,STU0015,C013,S10,F001,2026-01-03,Enrolled,60.4,B,3.0,62.6,Passed,Good,Moderate Risk
E000449,STU0015,C046,S10,F023,2026-01-01,Withdrawn,60.3,B,3.0,64.7,Passed,Good,Moderate Risk
E000450,STU0015,C009,S10,F020,2026-01-05,Completed,68.5,B+,3.25,79.8,Passed,Good,Low Risk
E000451,STU0015,C046,S07,F043,2025-01-02,Enrolled,56.7,B-,2.75,78.0,Passed,Satisfactory,Low Risk
E000452,STU0015,C009,S07,F001,2025-01-12,Completed,87.7,A+,4.0,80.1,Passed,Excellent,Low Risk
E000453,STU0015,C044,S07,F035,2025-01-05,Completed,97.6,A+,4.0,89.7,Passed,Excellent,Low Risk
E000454,STU0015,C045,S07,F020,2025-01-16,Completed,67.0,B+,3.25,79.6,Passed,Good,Low Risk
E000455,STU0015,C047,S07,F045,2025-01-20,Completed,59.1,B-,2.75,78.8,Passed,Good,Low Risk
E000456,STU0016,C021,S11,F045,2026-05-07,Completed,74.0,A-,3.5,90.9,Passed,Good,Low Risk
E000457,STU0016,C046,S11,F001,2026-05-12,Completed,52.8,C+,2.5,73.3,Passed,Satisfactory,Moderate Risk
E000458,STU0016,C045,S11,F023,2026-05-13,Completed,72.0,A-,3.5,93.1,Passed,Good,Low Risk
E000459,STU0016,C020,S11,F045,2026-05-19,Completed,100.0,A+,4.0,98.7,Passed,Excellent,Low Risk
E000460,STU0016,C046,S05,F043,2024-05-08,Completed,56.9,B-,2.75,98.9,Passed,Satisfactory,Low Risk
E000461,STU0016,C021,S05,F020,2024-05-06,Enrolled,69.6,B+,3.25,94.1,Passed,Good,Low Risk
E000462,STU0016,C013,S05,F023,2024-05-03,Completed,75.0,A,3.75,61.0,Passed,Excellent,Moderate Risk
E000463,STU0016,C044,S05,F043,2024-05-09,Completed,98.2,A+,4.0,90.1,Passed,Excellent,Low Risk
E000464,STU0016,C045,S05,F001,2024-05-16,Completed,59.1,B-,2.75,64.8,Passed,Good,Moderate Risk
E000465,STU0016,C047,S08,F043,2025-05-15,Withdrawn,70.7,A-,3.5,68.9,Passed,Good,Moderate Risk
E000466,STU0016,C046,S08,F045,2025-05-18,Completed,78.9,A,3.75,84.1,Passed,Excellent,Low Risk
